district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,4,4134,871.0,72.0,43.0,130.0,18.0,114.0,164.0,95.0,47.0,9.0,54.0,240.0,47.0,51,443.0,166.0,89.0,40.0,1031.0,292.0,47.0,436.0,22.0,162.0,738.0,59.0,136.0
1,1,13,5,4188,1007.0,89.0,29.0,133.0,57.0,111.0,159.0,95.0,27.0,24.0,114.0,98.0,16.0,28,643.0,329.0,120.0,29.0,982.0,250.0,40.0,512.0,41.0,160.0,134.0,135.0,177.0
1,1,13,6,4967,1381.0,135.0,54.0,182.0,62.0,109.0,242.0,75.0,78.0,36.0,136.0,207.0,21.0,54,464.0,196.0,97.0,38.0,1132.0,565.0,63.0,301.0,27.0,74.0,169.0,359.0,235.0
1,1,14,1,7829,2785.0,327.0,109.0,412.0,246.0,243.0,371.0,108.0,130.0,47.0,341.0,183.0,12.0,54,873.0,403.0,176.0,34.0,1312.0,249.0,122.0,629.0,27.0,180.0,96.0,478.0,168.0
1,1,14,2,5433,2138.0,307.0,123.0,382.0,173.0,184.0,226.0,60.0,85.0,43.0,345.0,141.0,24.0,40,462.0,204.0,81.0,17.0,643.0,131.0,57.0,294.0,18.0,69.0,52.0,561.0,95.0
1,2,21,1,1929,672.0,49.0,33.0,65.0,22.0,27.0,223.0,67.0,61.0,28.0,35.0,139.0,54.0,43,98.0,39.0,22.0,3.0,705.0,151.0,28.0,424.0,153.0,92.0,6.0,38.0,96.0
1,2,21,2,4318,1277.0,89.0,76.0,93.0,40.0,50.0,317.0,216.0,122.0,72.0,63.0,379.0,53.0,148,195.0,67.0,34.0,12.0,1624.0,567.0,36.0,762.0,177.0,142.0,45.0,64.0,230.0
1,2,21,3,218,29.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,7.0,3.0,0.0,21.0,9.0,3,3.0,3.0,0.0,0.0,140.0,31.0,10.0,50.0,12.0,12.0,3.0,3.0,9.0
1,2,21,4,9423,2753.0,219.0,159.0,312.0,105.0,158.0,703.0,259.0,162.0,189.0,181.0,762.0,128.0,251,538.0,228.0,124.0,34.0,3232.0,1323.0,122.0,1298.0,370.0,339.0,87.0,183.0,568.0
1,2,21,5,3087,943.0,60.0,48.0,110.0,18.0,46.0,180.0,266.0,71.0,43.0,31.0,201.0,33.0,107,229.0,74.0,72.0,15.0,1239.0,429.0,35.0,617.0,242.0,128.0,18.0,53.0,171.0
1,2,21,6,4035,1276.0,145.0,59.0,165.0,64.0,84.0,244.0,99.0,127.0,59.0,116.0,197.0,32.0,60,436.0,167.0,114.0,34.0,1095.0,399.0,83.0,414.0,112.0,55.0,26.0,137.0,182.0
1,2,22,1,5466,1541.0,148.0,73.0,200.0,75.0,98.0,355.0,114.0,138.0,72.0,108.0,315.0,71.0,72,355.0,145.0,85.0,15.0,2088.0,985.0,64.0,737.0,169.0,226.0,31.0,114.0,321.0
1,2,22,2,3486,758.0,47.0,41.0,125.0,51.0,45.0,119.0,59.0,39.0,27.0,85.0,88.0,9.0,21,427.0,199.0,100.0,35.0,1039.0,531.0,67.0,312.0,66.0,64.0,45.0,86.0,275.0
1,2,22,3,4169,925.0,55.0,60.0,72.0,27.0,42.0,237.0,174.0,56.0,67.0,49.0,344.0,86.0,104,265.0,119.0,64.0,16.0,1953.0,1022.0,39.0,712.0,232.0,163.0,21.0,52.0,371.0
1,2,22,4,2546,803.0,86.0,46.0,85.0,24.0,52.0,202.0,45.0,64.0,21.0,62.0,104.0,17.0,41,315.0,144.0,78.0,8.0,657.0,263.0,42.0,272.0,55.0,55.0,12.0,89.0,118.0
1,2,22,5,2125,359.0,15.0,7.0,50.0,15.0,22.0,144.0,25.0,19.0,12.0,14.0,170.0,31.0,76,276.0,104.0,78.0,13.0,1016.0,352.0,40.0,468.0,129.0,140.0,7.0,6.0,169.0
1,2,22,6,1328,477.0,44.0,29.0,48.0,12.0,41.0,148.0,41.0,16.0,3.0,24.0,27.0,6.0,9,121.0,51.0,21.0,18.0,342.0,144.0,13.0,127.0,12.0,12.0,25.0,37.0,85.0
1,2,22,7,2781,941.0,106.0,42.0,79.0,58.0,117.0,185.0,44.0,39.0,27.0,64.0,111.0,24.0,26,312.0,130.0,70.0,12.0,617.0,154.0,45.0,272.0,30.0,66.0,28.0,79.0,79.0
1,3,31,1,16815,4443.0,207.0,476.0,310.0,117.0,153.0,972.0,1077.0,469.0,202.0,181.0,1370.0,382.0,455,764.0,349.0,95.0,73.0,8010.0,4201.0,81.0,2594.0,639.0,629.0,49.0,133.0,1050.0
1,3,31,2,7224,1680.0,95.0,141.0,144.0,54.0,59.0,386.0,338.0,163.0,99.0,108.0,584.0,139.0,186,331.0,123.0,74.0,29.0,3492.0,2173.0,27.0,932.0,236.0,194.0,37.0,69.0,574.0
1,3,32,1,9418,1307.0,98.0,57.0,152.0,50.0,88.0,396.0,84.0,69.0,79.0,83.0,421.0,100.0,74,653.0,252.0,141.0,118.0,5510.0,3325.0,49.0,1630.0,643.0,300.0,43.0,92.0,930.0
1,3,32,2,6224,1189.0,66.0,62.0,114.0,48.0,59.0,417.0,140.0,51.0,80.0,44.0,372.0,46.0,133,512.0,226.0,113.0,50.0,3020.0,1864.0,34.0,800.0,232.0,150.0,43.0,75.0,625.0
1,3,32,3,9466,2178.0,139.0,114.0,213.0,69.0,107.0,573.0,328.0,194.0,111.0,116.0,755.0,224.0,207,543.0,273.0,88.0,61.0,4400.0,2264.0,44.0,1618.0,518.0,373.0,63.0,146.0,700.0
1,4,41,1,10333,3171.0,209.0,181.0,351.0,81.0,123.0,841.0,615.0,159.0,206.0,163.0,888.0,210.0,240,523.0,220.0,84.0,37.0,4056.0,2124.0,98.0,1195.0,213.0,259.0,69.0,128.0,692.0
1,4,41,2,7160,2034.0,153.0,107.0,167.0,46.0,74.0,716.0,317.0,99.0,98.0,85.0,602.0,128.0,126,358.0,149.0,66.0,19.0,2916.0,1474.0,57.0,937.0,188.0,236.0,47.0,46.0,605.0
1,4,41,3,4643,1448.0,136.0,88.0,169.0,46.0,65.0,278.0,307.0,112.0,53.0,79.0,249.0,54.0,74,273.0,125.0,34.0,23.0,1774.0,776.0,48.0,673.0,116.0,242.0,44.0,72.0,197.0
1,4,42,1,16244,4026.0,219.0,285.0,381.0,137.0,177.0,826.0,922.0,426.0,160.0,194.0,1154.0,407.0,347,734.0,295.0,132.0,55.0,7734.0,4258.0,76.0,2536.0,788.0,467.0,85.0,189.0,1169.0
1,4,42,2,9796,2757.0,196.0,156.0,220.0,121.0,168.0,657.0,537.0,219.0,83.0,155.0,521.0,87.0,194,432.0,156.0,98.0,39.0,3782.0,1487.0,83.0,1512.0,383.0,314.0,93.0,169.0,478.0
1,4,42,3,9459,2779.0,191.0,249.0,202.0,78.0,130.0,569.0,650.0,263.0,97.0,121.0,608.0,155.0,213,395.0,149.0,81.0,28.0,4130.0,2454.0,88.0,1146.0,299.0,264.0,85.0,140.0,520.0
2,1,1,1,4366,930.0,62.0,52.0,104.0,42.0,52.0,217.0,128.0,65.0,49.0,75.0,171.0,42.0,47,434.0,211.0,76.0,36.0,1853.0,830.0,71.0,764.0,219.0,148.0,45.0,51.0,344.0
2,1,1,2,9558,1585.0,129.0,129.0,185.0,70.0,88.0,297.0,196.0,89.0,98.0,99.0,358.0,106.0,83,687.0,241.0,134.0,33.0,5086.0,2730.0,78.0,1959.0,682.0,364.0,39.0,124.0,1131.0
2,1,1,3,10702,1350.0,105.0,89.0,176.0,62.0,89.0,310.0,203.0,31.0,48.0,76.0,276.0,71.0,76,303.0,99.0,81.0,19.0,6698.0,5246.0,77.0,1054.0,257.0,247.0,102.0,62.0,1336.0
2,1,1,4,3273,415.0,43.0,53.0,62.0,21.0,39.0,48.0,74.0,15.0,3.0,45.0,55.0,42.0,7,28.0,15.0,3.0,0.0,2054.0,1425.0,20.0,534.0,212.0,82.0,3.0,52.0,419.0
2,2,2,1,829,267.0,47.0,6.0,30.0,17.0,16.0,32.0,9.0,15.0,10.0,31.0,29.0,0.0,10,74.0,37.0,24.0,3.0,144.0,46.0,22.0,54.0,0.0,6.0,6.0,31.0,31.0
2,2,2,2,2663,864.0,117.0,49.0,139.0,52.0,62.0,124.0,60.0,34.0,59.0,107.0,155.0,35.0,40,124.0,54.0,16.0,13.0,829.0,377.0,21.0,351.0,75.0,104.0,9.0,102.0,158.0
2,2,2,3,4456,1604.0,195.0,107.0,342.0,82.0,139.0,233.0,77.0,57.0,78.0,192.0,223.0,46.0,65,149.0,68.0,23.0,9.0,1168.0,597.0,28.0,396.0,87.0,105.0,15.0,226.0,214.0
2,2,2,4,5420,1899.0,258.0,111.0,281.0,85.0,181.0,331.0,78.0,90.0,107.0,200.0,312.0,46.0,125,211.0,81.0,43.0,19.0,1566.0,861.0,77.0,508.0,131.0,96.0,35.0,246.0,301.0
2,2,2,5,6176,2042.0,323.0,139.0,279.0,175.0,187.0,244.0,56.0,76.0,108.0,262.0,278.0,63.0,48,195.0,86.0,33.0,9.0,1886.0,1260.0,75.0,421.0,90.0,118.0,19.0,284.0,414.0
2,2,2,6,9019,2969.0,436.0,154.0,473.0,183.0,224.0,386.0,267.0,96.0,112.0,372.0,405.0,82.0,116,275.0,103.0,39.0,13.0,3074.0,1832.0,65.0,1017.0,474.0,116.0,28.0,388.0,536.0
2,3,3,1,5537,832.0,135.0,62.0,130.0,44.0,68.0,80.0,69.0,47.0,18.0,112.0,109.0,47.0,28,82.0,25.0,12.0,3.0,3309.0,2801.0,32.0,373.0,78.0,98.0,6.0,114.0,612.0
2,3,3,2,7120,1591.0,240.0,88.0,248.0,127.0,149.0,163.0,130.0,45.0,46.0,170.0,199.0,53.0,65,155.0,39.0,34.0,15.0,3517.0,2812.0,42.0,480.0,110.0,94.0,22.0,194.0,652.0
2,3,4,1,7436,2234.0,255.0,124.0,435.0,141.0,257.0,240.0,115.0,84.0,52.0,315.0,251.0,61.0,74,181.0,61.0,24.0,24.0,2755.0,2001.0,51.0,542.0,155.0,92.0,6.0,326.0,464.0
2,3,4,2,5590,1684.0,306.0,84.0,283.0,83.0,201.0,203.0,92.0,31.0,44.0,230.0,163.0,25.0,62,170.0,58.0,34.0,13.0,2086.0,1707.0,34.0,186.0,45.0,52.0,13.0,214.0,416.0
2,4,5,1,1726,458.0,31.0,9.0,50.0,16.0,29.0,103.0,64.0,27.0,12.0,23.0,60.0,0.0,21,262.0,134.0,37.0,25.0,420.0,77.0,17.0,212.0,10.0,99.0,267.0,36.0,58.0
2,4,5,2,2670,870.0,86.0,27.0,106.0,61.0,69.0,143.0,68.0,52.0,23.0,55.0,127.0,25.0,46,339.0,117.0,71.0,30.0,420.0,68.0,29.0,185.0,4.0,80.0,309.0,59.0,90.0
2,4,5,3,3329,1304.0,171.0,55.0,191.0,72.0,127.0,223.0,50.0,43.0,47.0,129.0,159.0,46.0,31,317.0,137.0,57.0,42.0,477.0,105.0,22.0,204.0,12.0,75.0,249.0,111.0,81.0
2,4,7,1,6080,1316.0,80.0,34.0,149.0,36.0,98.0,290.0,191.0,62.0,21.0,88.0,388.0,62.0,106,781.0,330.0,141.0,73.0,1731.0,378.0,85.0,793.0,63.0,273.0,695.0,89.0,257.0
2,4,7,2,3783,1530.0,205.0,44.0,258.0,67.0,190.0,192.0,78.0,48.0,36.0,180.0,127.0,16.0,44,331.0,151.0,61.0,40.0,564.0,161.0,40.0,206.0,9.0,66.0,94.0,185.0,46.0
2,4,7,3,782,421.0,10.0,9.0,32.0,9.0,26.0,31.0,9.0,248.0,7.0,22.0,19.0,0.0,6,98.0,45.0,16.0,3.0,113.0,41.0,12.0,35.0,3.0,3.0,14.0,18.0,6.0
2,5,6,1,3266,1280.0,169.0,53.0,242.0,74.0,134.0,191.0,57.0,45.0,27.0,127.0,158.0,50.0,35,273.0,97.0,40.0,42.0,516.0,85.0,24.0,208.0,12.0,94.0,172.0,130.0,88.0
2,5,6,2,7575,3308.0,453.0,100.0,588.0,191.0,366.0,471.0,125.0,154.0,68.0,320.0,279.0,74.0,77,714.0,274.0,158.0,84.0,1049.0,219.0,48.0,469.0,28.0,158.0,270.0,374.0,140.0
2,5,8,1,8202,3211.0,446.0,94.0,549.0,181.0,342.0,410.0,195.0,142.0,50.0,290.0,381.0,113.0,126,638.0,281.0,99.0,80.0,1379.0,223.0,39.0,789.0,15.0,355.0,448.0,371.0,215.0
2,5,8,2,7742,3481.0,583.0,152.0,585.0,208.0,376.0,400.0,100.0,129.0,44.0,475.0,203.0,48.0,55,487.0,200.0,67.0,45.0,957.0,254.0,47.0,434.0,18.0,169.0,112.0,447.0,168.0
2,5,8,3,3007,1297.0,162.0,70.0,210.0,67.0,108.0,191.0,36.0,131.0,21.0,135.0,96.0,12.0,30,295.0,131.0,68.0,19.0,480.0,167.0,15.0,199.0,20.0,73.0,82.0,109.0,40.0
2,5,8,4,1078,322.0,29.0,9.0,37.0,21.0,28.0,65.0,12.0,15.0,6.0,56.0,51.0,6.0,30,142.0,55.0,32.0,19.0,156.0,42.0,12.0,54.0,6.0,13.0,49.0,40.0,43.0
3,1,1,1,725,269.0,9.0,0.0,13.0,25.0,6.0,84.0,57.0,16.0,10.0,10.0,53.0,19.0,15,137.0,58.0,20.0,10.0,183.0,34.0,15.0,70.0,0.0,14.0,0.0,16.0,3.0
3,1,1,2,2527,497.0,6.0,18.0,16.0,5.0,16.0,254.0,35.0,26.0,17.0,11.0,113.0,24.0,25,466.0,206.0,67.0,73.0,1117.0,89.0,47.0,501.0,24.0,194.0,235.0,17.0,29.0
3,1,1,4,55,34.0,0.0,4.0,3.0,3.0,3.0,9.0,0.0,3.0,0.0,3.0,3.0,0.0,0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
3,2,2,3,127,67.0,0.0,3.0,6.0,7.0,6.0,19.0,3.0,9.0,0.0,0.0,3.0,0.0,3,15.0,0.0,9.0,0.0,15.0,6.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0
3,2,2,9,2635,1090.0,79.0,88.0,89.0,81.0,46.0,304.0,88.0,103.0,43.0,75.0,94.0,12.0,24,293.0,106.0,47.0,36.0,483.0,91.0,43.0,194.0,6.0,65.0,43.0,156.0,52.0
3,2,2,10,1922,617.0,42.0,21.0,64.0,19.0,9.0,196.0,48.0,72.0,12.0,35.0,135.0,47.0,37,303.0,133.0,64.0,21.0,499.0,155.0,29.0,216.0,31.0,86.0,21.0,28.0,61.0
3,2,3,7,2700,887.0,27.0,41.0,60.0,34.0,36.0,396.0,70.0,31.0,30.0,20.0,129.0,25.0,32,676.0,291.0,72.0,128.0,734.0,136.0,16.0,309.0,19.0,142.0,36.0,39.0,89.0
3,3,4,5,2264,535.0,33.0,21.0,25.0,21.0,30.0,226.0,42.0,21.0,12.0,3.0,88.0,13.0,25,553.0,253.0,59.0,124.0,880.0,60.0,37.0,433.0,15.0,237.0,74.0,9.0,18.0
3,3,4,6,773,316.0,6.0,13.0,15.0,12.0,13.0,123.0,27.0,15.0,9.0,19.0,49.0,0.0,25,193.0,74.0,15.0,42.0,141.0,7.0,0.0,47.0,10.0,15.0,3.0,21.0,9.0
3,3,7,11,603,218.0,15.0,18.0,7.0,15.0,3.0,95.0,6.0,12.0,0.0,13.0,25.0,3.0,16,108.0,21.0,12.0,37.0,172.0,27.0,6.0,54.0,3.0,3.0,36.0,3.0,13.0
3,3,7,15,1591,372.0,28.0,4.0,31.0,24.0,5.0,95.0,54.0,30.0,6.0,18.0,63.0,7.0,24,143.0,54.0,24.0,6.0,714.0,87.0,15.0,345.0,25.0,138.0,51.0,12.0,35.0
3,3,7,16,48,22.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3,4,5,8,999,288.0,27.0,9.0,10.0,15.0,9.0,130.0,28.0,7.0,13.0,6.0,51.0,3.0,22,180.0,68.0,13.0,53.0,350.0,195.0,0.0,57.0,12.0,18.0,18.0,10.0,86.0
3,4,5,12,1998,715.0,62.0,21.0,54.0,19.0,22.0,234.0,64.0,27.0,36.0,34.0,95.0,18.0,25,263.0,98.0,71.0,42.0,546.0,204.0,39.0,162.0,17.0,64.0,16.0,28.0,105.0
3,4,5,13,652,231.0,16.0,6.0,9.0,19.0,12.0,72.0,12.0,16.0,6.0,33.0,33.0,12.0,9,92.0,27.0,6.0,19.0,155.0,57.0,3.0,43.0,3.0,19.0,15.0,21.0,25.0
3,4,6,14,6568,2521.0,230.0,62.0,265.0,128.0,151.0,637.0,166.0,170.0,68.0,220.0,294.0,65.0,71,931.0,411.0,165.0,77.0,1291.0,245.0,93.0,561.0,41.0,229.0,129.0,191.0,184.0
3,4,8,18,7037,2639.0,196.0,84.0,359.0,137.0,180.0,684.0,170.0,148.0,64.0,175.0,297.0,65.0,81,1029.0,400.0,226.0,61.0,1348.0,163.0,93.0,564.0,58.0,148.0,122.0,225.0,113.0
3,5,9,19,710,196.0,19.0,3.0,31.0,10.0,9.0,61.0,9.0,18.0,3.0,18.0,56.0,13.0,19,122.0,60.0,22.0,12.0,215.0,18.0,6.0,105.0,7.0,46.0,29.0,15.0,4.0
3,5,9,20,1302,604.0,45.0,12.0,41.0,23.0,29.0,153.0,73.0,17.0,21.0,54.0,66.0,3.0,16,184.0,67.0,23.0,22.0,205.0,41.0,12.0,82.0,3.0,25.0,16.0,39.0,9.0
3,5,9,23,2608,1107.0,81.0,31.0,193.0,61.0,47.0,245.0,88.0,115.0,28.0,88.0,140.0,16.0,53,344.0,156.0,68.0,39.0,407.0,68.0,30.0,161.0,6.0,65.0,68.0,61.0,59.0
3,5,9,24,1628,698.0,73.0,22.0,85.0,31.0,61.0,159.0,56.0,18.0,44.0,49.0,145.0,28.0,41,207.0,109.0,40.0,16.0,224.0,60.0,9.0,87.0,0.0,57.0,50.0,53.0,18.0
3,5,9,25,2052,795.0,49.0,30.0,100.0,31.0,50.0,131.0,59.0,114.0,27.0,47.0,129.0,45.0,38,260.0,109.0,34.0,24.0,435.0,39.0,31.0,216.0,6.0,120.0,77.0,44.0,35.0
3,5,10,17,981,270.0,9.0,16.0,29.0,18.0,13.0,64.0,16.0,55.0,8.0,15.0,34.0,13.0,9,194.0,104.0,29.0,30.0,333.0,30.0,6.0,208.0,0.0,126.0,65.0,23.0,13.0
3,5,10,21,1119,366.0,4.0,17.0,28.0,15.0,37.0,131.0,29.0,27.0,8.0,27.0,74.0,12.0,16,194.0,111.0,35.0,9.0,279.0,39.0,18.0,126.0,9.0,43.0,55.0,7.0,22.0
3,5,10,22,548,187.0,12.0,15.0,13.0,6.0,6.0,82.0,3.0,3.0,0.0,6.0,17.0,4.0,10,99.0,43.0,18.0,0.0,117.0,6.0,6.0,71.0,0.0,33.0,38.0,0.0,9.0
3,6,11,26,5324,2281.0,330.0,63.0,333.0,162.0,219.0,305.0,94.0,126.0,45.0,300.0,182.0,28.0,30,515.0,216.0,91.0,42.0,790.0,164.0,59.0,368.0,28.0,127.0,57.0,285.0,83.0
3,6,11,31,3798,1798.0,321.0,64.0,347.0,139.0,131.0,189.0,61.0,77.0,26.0,250.0,92.0,9.0,29,294.0,144.0,49.0,15.0,376.0,92.0,42.0,171.0,7.0,48.0,34.0,222.0,51.0
3,6,12,27,4101,1619.0,181.0,66.0,312.0,115.0,159.0,243.0,67.0,59.0,20.0,252.0,80.0,16.0,28,410.0,179.0,79.0,50.0,536.0,126.0,38.0,189.0,15.0,39.0,107.0,223.0,48.0
3,6,12,28,3459,1360.0,107.0,50.0,233.0,83.0,132.0,255.0,88.0,82.0,36.0,121.0,104.0,21.0,22,388.0,177.0,53.0,31.0,557.0,96.0,52.0,252.0,12.0,75.0,169.0,113.0,65.0
3,6,13,32,7454,3276.0,476.0,139.0,571.0,278.0,356.0,356.0,95.0,123.0,74.0,401.0,184.0,20.0,43,585.0,295.0,81.0,40.0,809.0,176.0,74.0,357.0,16.0,143.0,82.0,576.0,139.0
3,6,14,29,1931,567.0,20.0,18.0,68.0,9.0,36.0,198.0,49.0,19.0,6.0,25.0,53.0,6.0,16,254.0,69.0,63.0,26.0,551.0,109.0,12.0,194.0,4.0,105.0,237.0,25.0,49.0
3,6,14,30,1673,430.0,16.0,17.0,16.0,7.0,7.0,59.0,121.0,122.0,6.0,15.0,141.0,34.0,80,180.0,75.0,12.0,14.0,664.0,34.0,12.0,395.0,12.0,223.0,122.0,16.0,10.0
3,6,14,34,1927,786.0,93.0,37.0,132.0,41.0,58.0,122.0,24.0,50.0,9.0,74.0,42.0,7.0,14,213.0,94.0,64.0,9.0,294.0,44.0,31.0,152.0,12.0,59.0,42.0,79.0,46.0
3,6,14,35,1307,435.0,26.0,19.0,83.0,18.0,34.0,81.0,23.0,19.0,16.0,45.0,51.0,10.0,18,137.0,59.0,34.0,4.0,201.0,40.0,9.0,84.0,3.0,34.0,122.0,60.0,61.0
3,6,14,41,817,328.0,21.0,0.0,44.0,14.0,47.0,64.0,16.0,9.0,12.0,25.0,33.0,0.0,9,111.0,37.0,36.0,3.0,56.0,13.0,0.0,24.0,9.0,6.0,27.0,45.0,31.0
3,7,15,36,4314,1760.0,270.0,68.0,312.0,118.0,179.0,173.0,44.0,70.0,30.0,225.0,86.0,18.0,19,375.0,164.0,73.0,35.0,445.0,139.0,27.0,157.0,18.0,31.0,63.0,366.0,67.0
3,7,15,37,5747,2322.0,315.0,116.0,374.0,198.0,217.0,213.0,70.0,66.0,56.0,339.0,170.0,18.0,27,562.0,266.0,102.0,33.0,614.0,108.0,63.0,254.0,23.0,61.0,79.0,489.0,67.0
3,7,16,33,1040,302.0,28.0,13.0,39.0,21.0,18.0,53.0,12.0,24.0,0.0,17.0,31.0,6.0,16,163.0,94.0,25.0,19.0,270.0,57.0,6.0,125.0,19.0,45.0,59.0,42.0,7.0
3,7,16,38,5918,2519.0,403.0,85.0,341.0,215.0,237.0,299.0,154.0,82.0,43.0,308.0,161.0,17.0,50,547.0,237.0,110.0,37.0,604.0,145.0,49.0,256.0,12.0,96.0,164.0,388.0,87.0
3,7,16,39,3635,1536.0,209.0,64.0,227.0,139.0,138.0,202.0,41.0,72.0,25.0,222.0,100.0,23.0,24,330.0,155.0,59.0,13.0,399.0,101.0,24.0,198.0,18.0,72.0,90.0,291.0,67.0
4,1,1,1,5402,1752.0,42.0,40.0,77.0,31.0,42.0,1010.0,146.0,110.0,100.0,50.0,469.0,86.0,80,501.0,198.0,91.0,61.0,1903.0,740.0,209.0,625.0,86.0,183.0,56.0,34.0,363.0
4,1,1,2,323,111.0,3.0,3.0,6.0,0.0,0.0,50.0,13.0,20.0,0.0,0.0,48.0,0.0,42,34.0,15.0,0.0,0.0,93.0,22.0,6.0,59.0,6.0,16.0,6.0,3.0,12.0
4,1,1,3,4401,1061.0,7.0,15.0,28.0,25.0,15.0,647.0,134.0,61.0,35.0,9.0,277.0,21.0,126,597.0,216.0,129.0,83.0,1984.0,851.0,101.0,758.0,177.0,231.0,58.0,6.0,380.0
4,2,2,4,66,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0
4,2,2,5,337,111.0,12.0,9.0,10.0,10.0,3.0,27.0,3.0,6.0,10.0,12.0,28.0,12.0,6,49.0,18.0,6.0,0.0,50.0,7.0,19.0,9.0,0.0,0.0,0.0,22.0,14.0
